WKT,id,sname
POINT (15.5140999879169 50.34069998746),22987,
POINT (15.5374999956584 50.3671999999563),22988,
POINT (13.5429999883819 50.3638000164566),22989,Zizelice
POINT (13.5384999888787 50.3680000023093),22990,
POINT (14.5117000065397 50.3415999944703),22991,
POINT (14.5002999991881 50.348299992361),22992,
POINT (16.1173999865772 50.3415999944703),22993,
POINT (16.1347999941237 50.3480999830463),22994,
POINT (15.9179999847519 50.3473999853506),22995,
POINT (15.9221000011745 50.3466999876549),22996,
POINT (13.7704000033952 50.3472000109416),22997,
POINT (13.7746999942267 50.3473000155989),22998,
POINT (15.9397999877874 50.3495000133434),22999,
POINT (13.7714000150629 50.3479000086373),23000,
POINT (13.7958000079468 50.3500000043708),23001,Louny mesto
POINT (13.807699995299 50.3541999878986),23002,
POINT (15.9142000172071 50.3510999831438),23003,
POINT (13.7700999894232 50.34780000398),23004,
POINT (13.7689000033464 50.348600006333),23005,
POINT (12.7707000081435 50.3480000132946),23006,
POINT (12.7697000087162 50.3475999995616),23007,Oldrichov u Nejdku
POINT (12.7293999961705 50.3413000185177),23008,Tisova u Nejdku
POINT (12.7191000144484 50.3561000099117),23009,Nove Hamry
POINT (12.7514999832205 50.3492000077616),23010,Nove Hamry zastavka
POINT (12.7197000064863 50.3600000136846),23011,
POINT (13.7706999824615 50.3480999830463),23012,
POINT (12.7713000011818 50.348299992361),23013,
POINT (12.7674000152941 50.3878000098412),23014,Horni Blatna
POINT (14.4922999991231 50.3525999901839),23015,Melnik
POINT (14.4820999892886 50.3593000159889),23016,
POINT (13.7220000043811 50.3512999879214),23017,Brezno u Postoloprt
POINT (13.7041999919359 50.3630999835337),23018,
POINT (16.1355999964767 50.3487000109903),23019,
POINT (16.1382999826022 50.3516000064305),23020,
POINT (15.9404999854831 50.3503000156964),23021,
POINT (15.945199994944 50.3538000041749),23022,
POINT (15.913400014854 50.3516000064305),23023,
POINT (15.9118000101479 50.3557999926047),23024,
POINT (16.1382000128505 50.3525000134409),23025,
POINT (16.1376999891489 50.3538000053162),23026,Nove Mesto nad Metuji
POINT (16.1392999942699 50.3654999905929),23027,
POINT (13.8120999907879 50.3594999903979),23028,
POINT (15.9470000089647 50.3548000158426),23029,
POINT (15.9672999992818 50.3602999927509),23030,Rychnovek
POINT (16.0251999859083 50.3728000164275),23031,Velka Jesenice
POINT (16.0430000120841 50.3842999935308),23032,
POINT (15.6272999892682 50.3551999995663),23033,
POINT (15.6102999909808 50.345799998148),23034,Dobra Voda u Horic
POINT (15.5536000124708 50.3699999907391),23035,
POINT (13.8091999953478 50.3553000042237),23036,
POINT (15.9116000008333 50.356200011234),23037,
POINT (15.9108999912389 50.3572000010847),23038,Jaromer zastavka
POINT (15.9098999914699 50.3583000043212),23039,
POINT (13.8488999943107 50.3578999856918),23040,
POINT (13.8640999826651 50.3592000083387),23041,Velteze
POINT (13.9016000034846 50.3608000147184),23042,Slavetin nad Ohri
POINT (13.914599996633 50.3692999939278),23043,Radonice nad Ohri
POINT (13.9359999975556 50.3763000035364),23044,Patek
POINT (13.9542999919435 50.4001999940546),23045,Kostice nad Ohri
POINT (13.9806999990512 50.3978999966737),23046,Kresin
POINT (14.013199980313 50.3988999998238),23047,Dubany
POINT (14.0368999891047 50.4074999920034),23048,Libochovice mesto
POINT (14.054799984712 50.4124000107332),23049,
POINT (13.8466999965663 50.3581999996638),23050,
POINT (14.4686999935072 50.3583000043212),23051,
POINT (14.4619999956166 50.3595999950552),23052,
POINT (14.4698000098323 50.3585999833875),23053,
POINT (14.4741000006638 50.3600000136846),23054,
POINT (14.4761999937509 50.3637000114777),23055,
POINT (15.9089999844595 50.3593999857406),23056,
POINT (15.8847999960095 50.395599997037),23057,Kuks
POINT (15.8708999902026 50.3962999939207),23058,
POINT (14.2615000123719 50.3594999903979),23059,
POINT (14.2661999869272 50.3594999903979),23060,
POINT (14.2645999822211 50.3608000160376),23061,
POINT (14.2508000027161 50.3609999904466),23062,
POINT (14.2727000104088 50.3594999903979),23063,
POINT (14.2743999980923 50.3594999903979),23064,Mnetes
POINT (14.3551000017307 50.3568999854755),23065,Horni Berkovice
POINT (14.417400018817 50.3653999892876),23066,Citov
POINT (14.3072000070836 50.3784999994747),23067,Ctineves
POINT (14.4363999932629 50.388799990063),23068,Dolni Berkovice
POINT (14.3309999955298 50.3800000040566),23069,Kostomlaty pod Ripem
POINT (14.4205999872902 50.4058000174998),23070,
POINT (13.812899993141 50.3596999997126),23071,
POINT (13.8154000048574 50.3599000090272),23072,
POINT (13.812899993141 50.3602999927509),23073,
POINT (13.8233000007654 50.360999992721),23074,Louny
POINT (13.8366999846062 50.3605000020656),23075,
POINT (12.7160000086931 50.3600000136846),23076,
POINT (12.7170999901125 50.3606000067229),23077,
POINT (14.2186000129083 50.3633999993819),23078,Racineves
POINT (14.2643000127064 50.3668000092857),23079,Vrazkov
POINT (14.2460999941684 50.3945000047607),23080,Klenec
POINT (14.1506000138039 50.3586999879209),23081,Charvatce
POINT (14.1321999918465 50.3607000085214),23082,Msene Lazne
POINT (14.1333000105332 50.3623000160863),23083,
POINT (14.2415000010023 50.3613000071079),23084,Straskov
POINT (14.2502000096777 50.361099995104),23085,
POINT (14.4758000100272 50.3608999857893),23086,
POINT (14.4615000072355 50.3601999880936),23087,
POINT (14.4552999977259 50.3680000023093),23088,
POINT (12.7191000134479 50.3603999974083),23089,
POINT (12.7176999831509 50.3608999857893),23090,
POINT (13.8120999907879 50.3605000020656),23091,
POINT (13.7991000136359 50.3708999977494),23092,Dobromerice
POINT (14.4760999890936 50.361099995104),23093,
POINT (13.2864000109384 50.3623000160863),23094,
POINT (13.2850000117037 50.3631999908334),23095,Zelina
POINT (13.2775000153033 50.3737999931896),23096,
POINT (15.0860000158929 50.3625999951527),23097,
POINT (14.9389999867938 50.3557000036394),23098,Dobrovice
POINT (14.9106999907531 50.3745999916266),23099,Neprevazka
POINT (14.8974999981325 50.381999991129),23100,
POINT (13.7010000174294 50.3643000045161),23101,
POINT (13.699300008066 50.3643000045161),23102,
POINT (14.2661999869272 50.363000013782),23103,
POINT (16.1398999873083 50.3669999906416),23104,
POINT (16.1397999750329 50.3707000036708),23105,Vrchoviny
POINT (14.2529999954232 50.4168000062221),23106,Roudnice nad Labem-Hracholusky
POINT (14.2577000099214 50.4200999853859),23107,
POINT (14.1337999989142 50.3635000021631),23108,
POINT (14.1409000111577 50.3795000196635),23109,Martineves u Libochovic
POINT (14.1398999997378 50.3898000174304),23110,Vrbka
POINT (14.1341000120329 50.4047000033079),23111,Budyne nad Ohri
POINT (14.1181000007311 50.4117000130375),23112,
POINT (14.4756000007126 50.3643000045161),23113,
POINT (13.6995999871323 50.3647999928971),23114,
POINT (13.700100010419 50.3660999836312),23115,
POINT (13.7003999894854 50.3648999975545),23116,
POINT (17.1533000175879 50.3647999947026),23117,Velka Kras zastavka
POINT (17.179199999575 50.372399979504),23118,Vidnava
POINT (17.1069000045526 50.3872999901643),23119,Horni Hermanice
POINT (17.085600015711 50.3952000125013),23120,
POINT (14.4746999937022 50.3653999859355),23121,
POINT (14.4679999997119 50.3747999998425),23122,Melnik-Mlazice
POINT (14.4357000006699 50.4141999847014),23123,Libechov
POINT (14.4109999939594 50.42849999264),23124,
POINT (13.6892999961058 50.3906000076978),23125,
POINT (13.2769999920167 50.375000014172),23126,
POINT (16.1245000030972 50.3908000170124),23127,
POINT (15.5441999861911 50.3682000101523),23128,Ostromer
POINT (15.5199000002349 50.3745999979914),23129,Sobcice
POINT (15.4972999923261 50.3846000145375),23130,Vojice
POINT (15.470000016284 50.3923000124972),23131,Kovac
POINT (15.4253000158194 50.3879999921222),23132,Butoves
POINT (15.3806999864088 50.399400001666),23133,Vitineves
POINT (13.5382000098123 50.3689000093197),23134,
POINT (13.5044000053375 50.3789999914251),23135,Horetice
POINT (13.4808999939881 50.3816000074053),23136,Denetice
POINT (13.4377000065466 50.3870999843136),23137,
POINT (15.5519000031074 50.4052999942132),23138,
POINT (14.8658999924516 50.3715999954452),23139,
POINT (14.8692999957112 50.3763999863628),23140,Krnsko
POINT (14.8729000043143 50.3948999985293),23141,
POINT (13.7984999856919 50.3720999838262),23142,
POINT (13.7740999962986 50.3775999963069),23143,Lenesice
POINT (13.7232000076684 50.4076000045691),23144,Brvany
POINT (13.7211000111014 50.4225999971024),23145,
POINT (13.3065000046104 50.3760999955914),23146,
POINT (13.3449000128394 50.3792000003462),23147,
POINT (13.3037999835793 50.3768999979444),23148,
POINT (13.2787000013801 50.3850999958838),23149,
POINT (13.2760999850063 50.3797999933846),23150,
POINT (13.2772000093322 50.3830000167987),23151,Kadan mesto
POINT (13.17600000037 50.3800000026992),23152,
POINT (13.1959999840477 50.3848000180651),23153,Klasterec nad Ohri
POINT (13.2246999913205 50.3880999925978),23154,Vernerov
POINT (13.3538000084745 50.3807000003949),23155,
POINT (13.3472000152411 50.3808000050523),23156,
POINT (13.344999982591 50.3861000075515),23157,
POINT (13.4311000133133 50.3906000076978),23158,
POINT (14.8947000073497 50.3830000027967),23159,
POINT (14.8790000091666 50.4063000058809),23160,
POINT (13.276600008293 50.3936000077952),23161,
POINT (16.0444000074755 50.3850999958838),23162,
POINT (16.0538999973079 50.394699992305),23163,Ceska Skalice
POINT (16.1087000002567 50.4078000059296),23164,
POINT (13.4359999971832 50.3878000169149),23165,
POINT (12.7647000079485 50.3885999843623),23166,
POINT (12.7341999991191 50.4188999838771),23167,Potucky zastavka
POINT (12.7383000014613 50.430400010697),23168,Potucky
POINT (14.8157999978048 50.3886999890197),23169,
POINT (14.7605000053161 50.4302000020034),23170,
POINT (13.2288999857996 50.3901999890684),23171,
POINT (13.2422000118292 50.3968999869591),23172,
POINT (13.4209000118895 50.3953000097631),23173,Brezno u Chomutova
POINT (13.4099000033163 50.3984999916652),23174,
POINT (16.1239000100588 50.3915000147081),23175,
POINT (16.1218000227509 50.3942999984734),23176,Vaclavice
POINT (16.1205999959893 50.395599996225),23177,
POINT (13.6890999867911 50.3924999914702),23178,Vyskov v Chechach
POINT (13.6859000122846 50.415200001516),23179,Pocerady
POINT (13.685399988998 50.4194999923475),23180,
POINT (17.0153999924865 50.3946999892146),23181,Javornik ve Slezsku
POINT (17.0810000070722 50.3968999984643),23182,Bernartice u Javornika
POINT (17.0817000086031 50.3961999892634),23183,
POINT (16.1181999889302 50.3976999893121),23184,
POINT (16.1190999959406 50.3987000009798),23185,
POINT (13.2753999873106 50.3962999939207),23186,
POINT (13.2656999893224 50.4000999963712),23187,
POINT (15.8700999878496 50.3965000032354),23188,
POINT (15.8465999863834 50.4027999840434),23189,Zirec
POINT (15.7984000120782 50.4132000110435),23190,Dvur Kralove nad Labem
POINT (15.7914999922766 50.4154000108307),23191,
POINT (14.8739999857337 50.3968999869591),23192,
POINT (13.3867000048894 50.3974000102458),23193,
POINT (13.4065999892468 50.3981000079415),23194,
POINT (13.243700011878 50.3978999986268),23195,
POINT (13.2472000003565 50.4021999894583),23196,
POINT (13.4077000055718 50.4000999963712),23197,
POINT (16.1173000168255 50.3985999963225),23198,
POINT (16.1165000144725 50.4029999918114),23199,
POINT (16.1185000029022 50.3996000079902),23200,
POINT (16.1532999963808 50.4086000189147),23201,Nachod zastavka
POINT (16.1607000135816 50.4140999851909),23202,
POINT (13.2640000148647 50.4004000103432),23203,
POINT (13.3866000002321 50.4322999950905),23204,
POINT (13.2618999868719 50.4008999987243),23205,
POINT (13.2593000054038 50.4013999871053),23206,
POINT (13.2688999987346 50.4032000011261),23207,
POINT (13.2500999957966 50.4038999988218),23208,
POINT (13.2655999846651 50.4018000057346),23209,
POINT (13.2481000084916 50.4035000159978),23210,Kadan
POINT (13.2485999957479 50.4038999988218),23211,
POINT (13.283899999222 50.4027999824967),23212,
POINT (13.2761999896636 50.4044999918601),23213,
POINT (13.2797000130478 50.4032000011261),23214,
POINT (13.2877000016725 50.4033000057834),23215,
POINT (13.276799982702 50.4033000057834),23216,
POINT (16.1167999935388 50.4037999941644),23217,
POINT (13.249700012073 50.4044999918601),23218,
POINT (13.251000002807 50.4056000081852),23219,
POINT (13.2485999957479 50.4050000151468),23220,
POINT (13.2499999911393 50.408099984996),23221,
POINT (14.3992000028841 50.4161000085264),23222,
POINT (15.5528000101178 50.4059999919089),23223,
POINT (15.5603000133253 50.4074999922046),23224,Sarovcova Lhota
POINT (15.576900008539 50.4260999996126),23225,Lazne Belohrad
POINT (15.5722000078939 50.4500000140891),23226,Horni Nova Ves
POINT (14.8966999957795 50.4137000014672),23227,
POINT (14.8951999957308 50.4177000132324),23228,
POINT (16.1622000136304 50.4143999991629),23229,
POINT (16.168100009168 50.4162000131837),23230,
POINT (15.5251000115447 50.4760000058187),23231,
POINT (14.8868999977992 50.4068999989192),23232,Mlada Boleslav hlavni nadrazi
POINT (14.8947000073497 50.409200001321),23233,
POINT (13.2528999865795 50.4072000128912),23234,
POINT (13.2692000127066 50.4200000156342),23235,
POINT (16.0999999998685 50.4110999867817),23236,Starkoc
POINT (16.0905999950145 50.4177999829841),23237,
POINT (14.8965999911222 50.4127999944569),23238,
POINT (14.9404000065077 50.4112999944081),23239,
POINT (14.9540999930718 50.4071000138312),23240,Repov
POINT (14.977799986925 50.4065000151955),23241,Kolomuty
POINT (15.0068000012737 50.4133999898505),23242,Brezno u Mlade Boleslavi
POINT (15.0401000003869 50.4210999951354),23243,Dlouha Lhota
POINT (15.0851000121433 50.4359999928837),23244,Bechov
POINT (15.1077999847458 50.4370000046203),23245,Rohatsko
POINT (15.1247000031882 50.4427999954317),23246,
POINT (14.9382000087632 50.4118999874465),23247,
POINT (14.9173000061716 50.4186999920958),23248,Mlada Boleslav mesto
POINT (14.9014000052404 50.4200000156342),23249,
POINT (14.1169999844061 50.4119999921038),23250,
POINT (14.1156000045507 50.4123000027465),23251,Brezany nad Ohri
POINT (14.0859000074579 50.4153000065768),23252,Zabovresky nad Ohri
POINT (14.0569000127047 50.4146000084776),23253,
POINT (14.0541999916736 50.4165999969074),23254,
POINT (15.7852000130153 50.4182000016135),23255,
POINT (15.78609998512 50.4187999946518),23256,
POINT (14.3878000100586 50.421699982609),23257,Horni Pocaply
POINT (14.3657000134308 50.4442999954804),23258,
POINT (14.0608999872528 50.4291999961155),23259,Slatina pod Hazmburkem
POINT (14.070399998912 50.4416999957146),23260,Chotesov pod Hazmburkem
POINT (14.0374000147769 50.4662999997125),23261,Upohlavy
POINT (14.0361999910887 50.4802999966502),23262,
POINT (16.1695000045594 50.4167000015647),23263,
POINT (16.1717999911786 50.4171999865148),23264,Nachod
POINT (16.1819999933304 50.4203999993579),23265,
POINT (13.263300017169 50.4171999899458),23266,
POINT (14.900199984258 50.4200999853859),23267,
POINT (14.8918000119096 50.4277999949443),23268,
POINT (15.3627999923087 50.421500015683),23269,
POINT (15.7356000067495 50.4454000118055),23270,
POINT (16.0918000159969 50.4185999853372),23271,
POINT (16.0932000113883 50.4195999970049),23272,
POINT (15.8118999999207 50.4245999855321),23273,
POINT (13.6869999934587 50.4347000011331),23274,Volevcice
POINT (14.733600009096 50.5145999884566),23275,
POINT (14.7298000172236 50.5159000114517),23276,Bezdez
POINT (13.6967999963495 50.4784999826295),23277,
POINT (13.6572000020439 50.4435999977847),23278,
POINT (13.3303999980723 50.4416000101375),23279,Malkov
POINT (13.3612000040608 50.4453000071481),23280,
POINT (16.0940000137413 50.4200999853859),23281,
POINT (16.1038999861385 50.4281000089163),23282,
POINT (14.2578999843304 50.4207000133299),23283,
POINT (14.2583000048941 50.4210999986012),23284,Roudnice nad Labem mesto
POINT (14.2839000084457 50.4290999856783),23285,
POINT (16.1832000143128 50.4209999923963),23286,
POINT (16.1920000071954 50.4272000160565),23287,Nachod-Beloves
POINT (16.1928000077565 50.4403999835169),23288,Nachod-Male Porici
POINT (16.1890000051931 50.4520000050388),23289,
POINT (15.363200010938 50.4223999877877),23290,
POINT (15.3618000155466 50.4301999956304),23291,Jicin
POINT (15.3811000089046 50.4505000131465),23292,Jicin zastavka
POINT (15.3760000112483 50.4619000208555),23293,Zeleznice
POINT (15.3360999984959 50.4783000104308),23294,Jinolice
POINT (15.309900006879 50.4864000015025),23295,
POINT (13.7204999831574 50.4235000041127),23296,
POINT (13.7143000085534 50.4435999977847),23297,
POINT (14.2609999890852 50.4262999948955),23298,
POINT (14.2652000041429 50.4261999903816),23299,Roudnice nad Labem
POINT (14.2827999849496 50.4287000001618),23300,Roudnice nad Labem-Bezdekov
POINT (14.2598000030085 50.4263999995529),23301,
POINT (14.2287999877518 50.4587000091634),23302,Hrobce
POINT (14.2274999996319 50.4618000076843),23303,
POINT (16.1038999861385 50.4289000112693),23304,
POINT (16.1026000099778 50.4305000062598),23305,Resetova Lhota
POINT (16.0843999809018 50.4568999981181),23306,Olesnice
